TITLE = "Bivariate normal distribution density"
VARIABLES = "y", "x", "z"
ZONE T = "Numerical", I = 100, J = 100, F = Point
-9.7 6.5 0.0034167
-9.7 6.6 0.00337242
-9.7 6.7 0.00332827
-9.7 6.8 0.00328426
-9.7 6.9 0.0032404
-9.7 7 0.0031967
-9.7 7.1 0.00315317
-9.7 7.2 0.00310981
-9.7 7.3 0.00306665
-9.7 7.4 0.00302368
-9.7 7.5 0.00298091
-9.7 7.6 0.00293836
-9.7 7.7 0.00289603
-9.7 7.8 0.00285393
-9.7 7.9 0.00281206
-9.7 8 0.00277044
-9.7 8.1 0.00272908
-9.7 8.2 0.00268797
-9.7 8.3 0.00264712
-9.7 8.4 0.00260656
-9.7 8.5 0.00256627
-9.7 8.6 0.00252626
-9.7 8.7 0.00248655
-9.7 8.8 0.00244714
-9.7 8.9 0.00240803
-9.7 9 0.00236922
-9.7 9.1 0.00233074
-9.7 9.2 0.00229257
-9.7 9.3 0.00225473
-9.7 9.4 0.00221721
-9.7 9.5 0.00218003
-9.7 9.6 0.00214319
-9.7 9.7 0.00210669
-9.7 9.8 0.00207054
-9.7 9.9 0.00203473
-9.7 10 0.00199928
-9.6 -10 0.00474116
-9.6 -9.9 0.00478402
-9.6 -9.8 0.00482663
-9.6 -9.7 0.00486896
-9.6 -9.6 0.00491102
-9.6 -9.5 0.00495277
-9.6 -9.4 0.00499422
-9.6 -9.3 0.00503534
-9.6 -9.2 0.00507612
-9.6 -9.1 0.00511655
-9.6 -9 0.00515662
-9.6 -8.9 0.00519631
-9.6 -8.8 0.0052356
-9.6 -8.7 0.00527449
-9.6 -8.6 0.00531295
-9.6 -8.5 0.00535099
-9.6 -8.4 0.00538858
-9.6 -8.3 0.00542571
-9.6 -8.2 0.00546236
-9.6 -8.1 0.00549853
-9.6 -8 0.00553421
-9.6 -7.9 0.00556937
-9.6 -7.8 0.005604
-9.6 -7.7 0.0056381
-9.6 -7.6 0.00567166
-9.6 -7.5 0.00570465
-9.6 -7.4 0.00573707
-9.6 -7.3 0.0057689
-9.6 -7.2 0.00580014
-9.6 -7.1 0.00583076
-9.6 -7 0.00586077
-9.6 -6.9 0.00589015
-9.6 -6.8 0.00591888
-9.6 -6.7 0.00594697
-9.6 -6.6 0.00597439
-9.6 -6.5 0.00600113
-9.6 -6.4 0.00602719
-9.6 -6.3 0.00605256
-9.6 -6.2 0.00607722
-9.6 -6.1 0.00610117
-9.6 -6 0.0061244
-9.6 -5.9 0.0061469
-9.6 -5.8 0.00616866
-9.6 -5.7 0.00618967
-9.6 -5.6 0.00620992
-9.6 -5.5 0.00622941
-9.6 -5.4 0.00624812
-9.6 -5.3 0.00626606
-9.6 -5.2 0.00628321
-9.6 -5.1 0.00629957
-9.6 -5 0.00631513
-9.6 -4.9 0.00632988
-9.6 -4.8 0.00634382
-9.6 -4.7 0.00635695
-9.6 -4.6 0.00636925
-9.6 -4.5 0.00638072
-9.6 -4.4 0.00639137
-9.6 -4.3 0.00640117
-9.6 -4.2 0.00641014
-9.6 -4.1 0.00641827
-9.6 -4 0.00642554
-9.6 -3.9 0.00643197
-9.6 -3.8 0.00643755
-9.6 -3.7 0.00644227
-9.6 -3.6 0.00644614
-9.6 -3.5 0.00644915
-9.6 -3.4 0.0064513
-9.6 -3.3 0.00645259
-9.6 -3.2 0.00645302
-9.6 -3.1 0.00645259
-9.6 -3 0.0064513
-9.6 -2.9 0.00644915
-9.6 -2.8 0.00644614
-9.6 -2.7 0.00644227
-9.6 -2.6 0.00643755
-9.6 -2.5 0.00643197
-9.6 -2.4 0.00642554
-9.6 -2.3 0.00641827
-9.6 -2.2 0.00641014
-9.6 -2.1 0.00640117
-9.6 -2 0.00639137
-9.6 -1.9 0.00638072
-9.6 -1.8 0.00636925
-9.6 -1.7 0.00635695
-9.6 -1.6 0.00634382
-9.6 -1.5 0.00632988
-9.6 -1.4 0.00631513
-9.6 -1.3 0.00629957
-9.6 -1.2 0.00628321
-9.6 -1.1 0.00626606
-9.6 -1 0.00624812
-9.6 -0.9 0.00622941
-9.6 -0.8 0.00620992
-9.6 -0.7 0.00618967
-9.6 -0.6 0.00616866
-9.6 -0.5 0.0061469
-9.6 -0.4 0.0061244
-9.6 -0.3 0.00610117
-9.6 -0.2 0.00607722
-9.6 -0.1 0.00605256
-9.6 -1.87905e-14 0.00602719
-9.6 0.1 0.00600113
-9.6 0.2 0.00597439
-9.6 0.3 0.00594697
-9.6 0.4 0.00591888
-9.6 0.5 0.00589015
-9.6 0.6 0.00586077
-9.6 0.7 0.00583076
-9.6 0.8 0.00580014
-9.6 0.9 0.0057689
-9.6 1 0.00573707
-9.6 1.1 0.00570465
